ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,mp_firstname,mp_surname,mp_gender,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,brexit,green,snp,pc,dup,sf,sdlp,uup,alliance,all_other_candidates,of_which_other_winner
E14000911,E12000002,Salford and Eccles,Greater Manchester,North West,England,Borough,13/12/2019 03:37,Rebecca,Long-Bailey,Female,Lab hold,Lab,Con,82202,50632,172,16327,12428,28755,3099,4290,2060,0,0,0,0,0,0,0,0,0
E14000912,E12000009,Salisbury,Wiltshire,South West,England,County,13/12/2019 04:57,John,Glen,Male,Con hold,Con,LD,74556,53730,168,19736,30280,9675,10544,0,2486,0,0,0,0,0,0,0,745,0
E14000913,E12000003,Scarborough and Whitby,North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 02:43,Robert,Goodwill,Male,Con hold,Con,Lab,74404,49724,197,10270,27593,17323,3038,0,0,0,0,0,0,0,0,0,1770,0
E14000914,E12000003,Scunthorpe,Humberside,Yorkshire and The Humber,England,County,13/12/2019 03:08,Holly,Mumby-Croft,Female,Con gain from Lab,Con,Lab,61955,37750,84,6451,20306,13855,875,2044,670,0,0,0,0,0,0,0,0,0
E14000915,E12000001,Sedgefield,Durham,North East,England,County,13/12/2019 03:25,Paul,Howell,Male,Con gain from Lab,Con,Lab,64325,41566,98,4513,19609,15096,1955,3518,994,0,0,0,0,0,0,0,394,0
E14000916,E12000002,Sefton Central,Merseyside,North West,England,County,13/12/2019 02:42,Bill,Esterson,Male,Lab hold,Lab,Con,69760,50880,153,15122,14132,29254,3386,2425,1261,0,0,0,0,0,0,0,422,0
E14000917,E12000003,Selby and Ainsty,North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 03:45,Nigel,Adams,Male,Con hold,Con,Lab,78398,56418,191,20137,33995,13858,4842,0,1823,0,0,0,0,0,0,0,1900,0
E14000918,E12000008,Sevenoaks,Kent,South East,England,County,13/12/2019 03:20,Laura,Trott,Female,Con hold,Con,LD,71757,50956,244,20818,30932,6946,10114,0,1974,0,0,0,0,0,0,0,990,0
E14000921,E12000003,"Sheffield, Brightside and Hillsborough",South Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 03:04,Gill,Furniss,Female,Lab hold,Lab,Con,69333,39600,122,12274,10095,22369,1517,3855,1179,0,0,0,0,0,0,0,585,0
E14000919,E12000003,Sheffield Central,South Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 03:51,Paul,Blomfield,Male,Lab hold,Lab,Con,89849,50913,233,27273,6695,33968,3237,1969,4570,0,0,0,0,0,0,0,474,0
E14000922,E12000003,"Sheffield, Hallam",South Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 05:10,Olivia,Blake,Female,Lab hold,Lab,LD,72763,56885,150,712,14696,19709,18997,1562,1630,0,0,0,0,0,0,0,291,0
E14000923,E12000003,"Sheffield, Heeley",South Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 04:02,Louise,Haigh,Female,Lab hold,Lab,Con,66940,42695,132,8520,12955,21475,2916,3538,1811,0,0,0,0,0,0,0,0,0
E14000920,E12000003,Sheffield South East,South Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 03:34,Clive,Betts,Male,Lab hold,Lab,Con,67832,41998,146,4289,15070,19359,2125,4478,0,0,0,0,0,0,0,0,966,0
E14000924,E12000004,Sherwood,Nottinghamshire,East Midlands,England,County,13/12/2019 04:57,Mark,Spencer,Male,Con hold,Con,Lab,77888,52709,183,16186,32049,15863,2883,0,1214,0,0,0,0,0,0,0,700,0
E14000925,E12000003,Shipley,West Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 05:00,Philip,Davies,Male,Con hold,Con,Lab,74029,54004,258,6242,27437,21195,3188,0,1301,0,0,0,0,0,0,0,883,0
E14000926,E12000005,Shrewsbury and Atcham,Shropshire,West Midlands,England,County,13/12/2019 04:05,Daniel,Kawczynski,Male,Con hold,Con,Lab,82238,59065,217,11217,31021,19804,5906,0,1762,0,0,0,0,0,0,0,572,0
E14000927,E12000008,Sittingbourne and Sheppey,Kent,South East,England,County,13/12/2019 04:04,Gordon,Henderson,Male,Con hold,Con,Lab,83917,51394,103,24479,34742,10263,3213,0,1188,0,0,0,0,0,0,0,1988,0
E14000928,E12000003,Skipton and Ripon,North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 04:21,Julian,Smith,Male,Con hold,Con,Lab,78347,58724,239,23694,34919,11225,8701,0,2748,0,0,0,0,0,0,0,1131,0
E14000929,E12000004,Sleaford and North Hykeham,Lincolnshire,East Midlands,England,County,13/12/2019 04:02,Caroline,Johnson,Female,Con hold,Con,Lab,94761,66554,236,32565,44683,12118,5355,0,1742,0,0,0,0,0,0,0,2656,0
E14000930,E12000008,Slough,Berkshire,South East,England,Borough,13/12/2019 03:38,Tan,Dhesi,Male,Lab hold,Lab,Con,86818,51038,155,13640,15781,29421,3357,1432,1047,0,0,0,0,0,0,0,0,0
E14000931,E12000005,Solihull,West Midlands,West Midlands,England,Borough,13/12/2019 02:12,Julian,Knight,Male,Con hold,Con,Lab,78760,55344,209,21273,32309,11036,9977,0,2022,0,0,0,0,0,0,0,0,0
E14000932,E12000009,Somerton and Frome,Somerset,South West,England,County,13/12/2019 05:16,David,Warburton,Male,Con hold,Con,LD,85866,64896,225,19213,36230,8354,17017,0,3295,0,0,0,0,0,0,0,0,0
E14000955,E12000008,"Southampton, Itchen",Hampshire,South East,England,Borough,13/12/2019 05:01,Royston,Smith,Male,Con hold,Con,Lab,72299,47421,137,4498,23952,19454,2503,0,1040,0,0,0,0,0,0,0,472,0
E14000956,E12000008,"Southampton, Test",Hampshire,South East,England,Borough,13/12/2019 05:04,Alan,Whitehead,Male,Lab hold,Lab,Con,70116,44994,122,6213,16043,22256,3449,1591,1433,0,0,0,0,0,0,0,222,0
N06000014,N92000002,South Antrim,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 03:23,Paul,Girvan,Male,DUP hold,DUP,UUP,71711,42974,214,2689,0,0,0,0,0,0,0,15149,4887,2288,12460,8190,0,0
E14000933,E12000006,South Basildon and East Thurrock,Essex,East,England,County,13/12/2019 01:44,Stephen,Metcalfe,Male,Con hold,Con,Lab,74441,45297,198,19922,29973,10051,1957,0,0,0,0,0,0,0,0,0,3316,0
E14000934,E12000006,South Cambridgeshire,Cambridgeshire,East,England,County,13/12/2019 03:22,Anthony,Browne,Male,Con hold,Con,LD,87288,66929,304,2904,31015,7803,28111,0,0,0,0,0,0,0,0,0,0,0
E14000935,E12000004,South Derbyshire,Derbyshire,East Midlands,England,County,13/12/2019 03:26,Heather,Wheeler,Female,Con hold,Con,Lab,79331,53381,429,19335,33502,14167,3924,0,1788,0,0,0,0,0,0,0,0,0
E14000936,E12000009,South Dorset,Dorset,South West,England,County,13/12/2019 04:13,Richard,Drax,Male,Con hold,Con,Lab,73809,51058,184,17153,30024,12871,5432,0,2246,0,0,0,0,0,0,0,485,0
N06000015,N92000002,South Down,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 03:29,Chris,Hazzard,Male,SF hold,SF,SDLP,79175,49762,209,1620,0,0,0,0,0,0,0,7619,16137,14517,3307,6916,1266,0
E14000937,E12000006,South East Cambridgeshire,Cambridgeshire,East,England,County,13/12/2019 04:45,Lucy,Frazer,Female,Con hold,Con,LD,86769,64385,255,11490,32187,10492,20697,0,0,0,0,0,0,0,0,0,1009,0
E14000938,E12000009,South East Cornwall,Cornwall,South West,England,County,13/12/2019 05:41,Sheryll,Murray,Female,Con hold,Con,Lab,71825,53655,230,20971,31807,10836,8650,0,1493,0,0,0,0,0,0,0,869,0
E14000957,E12000006,Southend West,Essex,East,England,Borough,13/12/2019 02:11,David,Amess,Male,Con hold,Con,Lab,69043,46537,260,14459,27555,13096,5312,0,0,0,0,0,0,0,0,0,574,0
E14000939,E12000004,South Holland and The Deepings,Lincolnshire,East Midlands,England,County,13/12/2019 03:00,John,Hayes,Male,Con hold,Con,Lab,75975,49179,202,30838,37338,6500,3225,0,1613,0,0,0,0,0,0,0,503,0
E14000940,E12000004,South Leicestershire,Leicestershire,East Midlands,England,County,13/12/2019 04:32,Alberto,Costa,Male,Con hold,Con,Lab,80520,57469,298,24004,36791,12787,5452,0,2439,0,0,0,0,0,0,0,0,0
E14000941,E12000006,South Norfolk,Norfolk,East,England,County,13/12/2019 04:32,Richard,Bacon,Male,Con hold,Con,Lab,86214,62484,291,21275,36258,14983,8744,0,2499,0,0,0,0,0,0,0,0,0
E14000942,E12000004,South Northamptonshire,Northamptonshire,East Midlands,England,County,13/12/2019 07:13,Andrea,Leadsom,Female,Con hold,Con,Lab,90842,66908,266,27761,41755,13994,7891,0,2634,0,0,0,0,0,0,0,634,0
E14000958,E12000002,Southport,Merseyside,North West,England,Borough,13/12/2019 02:13,Damien,Moore,Male,Con hold,Con,Lab,70837,48180,190,4147,22914,18767,6499,0,0,0,0,0,0,0,0,0,0,0
E14000943,E12000002,South Ribble,Lancashire,North West,England,County,13/12/2019 02:59,Katherine,Fletcher,Female,Con hold,Con,Lab,75351,53784,209,11199,30028,18829,3720,0,1207,0,0,0,0,0,0,0,0,0
E14000944,E12000001,South Shields,Tyne and Wear,North East,England,Borough,13/12/2019 01:00,Emma,Lewell-Buck,Female,Lab hold,Lab,Con,62793,37882,80,9585,7688,17273,1514,6446,1303,0,0,0,0,0,0,0,3658,0
E14000945,E12000005,South Staffordshire,Staffordshire,West Midlands,England,County,13/12/2019 04:11,Gavin,Williamson,Male,Con hold,Con,Lab,73668,50005,259,28250,36520,8270,3280,0,1935,0,0,0,0,0,0,0,0,0
E14000946,E12000006,South Suffolk,Suffolk,East,England,County,13/12/2019 03:54,James,Cartlidge,Male,Con hold,Con,Lab,76201,53489,277,22897,33270,10373,6702,0,3144,0,0,0,0,0,0,0,0,0
E14000947,E12000009,South Swindon,Wiltshire,South West,England,County,13/12/2019 02:22,Robert,Buckland,Male,Con hold,Con,Lab,73118,50746,247,6625,26536,19911,4299,0,0,0,0,0,0,0,0,0,0,0
E14000948,E12000008,South Thanet,Kent,South East,England,County,13/12/2019 04:43,Craig,Mackinlay,Male,Con hold,Con,Lab,73223,48257,211,10587,27084,16497,2727,0,1949,0,0,0,0,0,0,0,0,0
E14000949,E12000006,South West Bedfordshire,Bedfordshire,East,England,County,13/12/2019 02:55,Andrew,Selous,Male,Con hold,Con,Lab,79926,53307,254,18583,32212,13629,5435,0,2031,0,0,0,0,0,0,0,0,0
E14000950,E12000009,South West Devon,Devon,South West,England,County,13/12/2019 05:54,Gary,Streeter,Male,Con hold,Con,Lab,72535,53367,275,21430,33286,11856,6207,0,2018,0,0,0,0,0,0,0,0,0
E14000951,E12000006,South West Hertfordshire,Hertfordshire,East,England,County,13/12/2019 05:07,Gagan,Mohindra,Male,Con hold,Con,Ind,80499,61191,277,14408,30327,7228,6251,0,1466,0,0,0,0,0,0,0,15919,0
E14000952,E12000006,South West Norfolk,Norfolk,East,England,County,13/12/2019 04:47,Elizabeth,Truss,Female,Con hold,Con,Lab,78455,51466,184,26195,35507,9312,4166,0,1645,0,0,0,0,0,0,0,836,0
E14000953,E12000008,South West Surrey,Surrey,South East,England,County,13/12/2019 03:56,Jeremy,Hunt,Male,Con hold,Con,LD,79096,60340,374,8817,32191,4775,23374,0,0,0,0,0,0,0,0,0,0,0
E14000954,E12000009,South West Wiltshire,Wiltshire,South West,England,County,13/12/2019 04:11,Andrew,Murrison,Male,Con hold,Con,Lab,77969,54895,246,21630,33038,11408,8015,0,2434,0,0,0,0,0,0,0,0,0
E14000959,E12000008,Spelthorne,Surrey,South East,England,Borough,13/12/2019 05:01,Kwasi,Kwarteng,Male,Con hold,Con,Lab,70929,49510,273,18393,29141,10748,7499,0,2122,0,0,0,0,0,0,0,0,0
E14000965,E12000005,Stafford,Staffordshire,West Midlands,England,County,13/12/2019 03:27,Theo,Clarke,Female,Con hold,Con,Lab,72572,51149,193,14377,29992,15615,3175,0,2367,0,0,0,0,0,0,0,0,0
E14000966,E12000005,Staffordshire Moorlands,Staffordshire,West Midlands,England,County,13/12/2019 03:20,Karen,Bradley,Female,Con hold,Con,Lab,65485,43656,173,16428,28192,11764,2469,0,1231,0,0,0,0,0,0,0,0,0
E14000960,E12000006,St Albans,Hertfordshire,East,England,County,13/12/2019 03:51,Daisy,Cooper,Female,LD gain from Con,LD,Con,73727,57599,173,6293,22574,5000,28867,0,1004,0,0,0,0,0,0,0,154,0
E14000967,E12000002,Stalybridge and Hyde,Greater Manchester,North West,England,County,13/12/2019 04:00,Jonathan,Reynolds,Male,Lab hold,Lab,Con,73064,42368,143,2946,16079,19025,1827,3591,1411,0,0,0,0,0,0,0,435,0
E14000961,E12000009,St Austell and Newquay,Cornwall,South West,England,County,13/12/2019 05:41,Steve,Double,Male,Con hold,Con,Lab,79930,55776,140,16526,31273,14747,5861,0,1609,0,0,0,0,0,0,0,2286,0
E14000968,E12000006,Stevenage,Hertfordshire,East,England,County,13/12/2019 02:54,Stephen,McPartland,Male,Con hold,Con,Lab,71562,47683,197,8562,25328,16766,4132,0,1457,0,0,0,0,0,0,0,0,0
E14000962,E12000002,St Helens North,Merseyside,North West,England,Borough,13/12/2019 02:14,Conor,McGinn,Male,Lab hold,Lab,Con,75593,47561,167,12209,12661,24870,2668,5396,1966,0,0,0,0,0,0,0,0,0
E14000963,E12000002,St Helens South and Whiston,Merseyside,North West,England,Borough,13/12/2019 02:43,Marie,Rimmer,Female,Lab hold,Lab,Con,79061,50313,129,19122,10335,29457,2886,5353,2282,0,0,0,0,0,0,0,0,0
S14000057,S92000003,Stirling,Scotland,Scotland,Scotland,County,13/12/2019 03:19,Alyn,Smith,Male,SNP gain from Con,SNP,Con,68473,52620,105,9254,17641,4275,2867,0,942,26895,0,0,0,0,0,0,0,0
E14000964,E12000009,St Ives,Cornwall,South West,England,County,13/12/2019 14:52,Derek,Thomas,Male,Con hold,Con,LD,68795,51413,111,4280,25365,3553,21085,0,964,0,0,0,0,0,0,0,446,0
E14000969,E12000002,Stockport,Greater Manchester,North West,England,Borough,13/12/2019 03:08,Navendu,Mishra,Male,Lab hold,Lab,Con,65391,41715,145,10039,11656,21695,5043,1918,1403,0,0,0,0,0,0,0,0,0
E14000970,E12000001,Stockton North,Cleveland,North East,England,Borough,13/12/2019 02:08,Alex,Cunningham,Male,Lab hold,Lab,Con,66649,41156,116,1027,16701,17728,1631,3907,0,0,0,0,0,0,0,0,1189,0
E14000971,E12000001,Stockton South,Cleveland,North East,England,Borough,13/12/2019 02:33,Matt,Vickers,Male,Con gain from Lab,Con,Lab,76870,54802,142,5260,27764,22504,2338,2196,0,0,0,0,0,0,0,0,0,0
E14000972,E12000005,Stoke-On-Trent Central,Staffordshire,West Midlands,England,Borough,13/12/2019 04:25,Jo,Gideon,Female,Con gain from Lab Coop,Con,Lab,55419,32070,67,670,14557,13887,1116,1691,819,0,0,0,0,0,0,0,0,0
E14000973,E12000005,Stoke-On-Trent North,Staffordshire,West Midlands,England,Borough,13/12/2019 04:30,Jonathan,Gullis,Male,Con gain from Lab,Con,Lab,68298,40134,96,6286,20974,14688,1268,2374,508,0,0,0,0,0,0,0,322,0
E14000974,E12000005,Stoke-On-Trent South,Staffordshire,West Midlands,England,Borough,13/12/2019 04:35,Jack,Brereton,Male,Con hold,Con,Lab,64491,39604,171,11271,24632,13361,1611,0,0,0,0,0,0,0,0,0,0,0
E14000975,E12000005,Stone,Staffordshire,West Midlands,England,County,13/12/2019 03:54,William,Cash,Male,Con hold,Con,Lab,69378,49843,222,19945,31687,11742,4412,0,2002,0,0,0,0,0,0,0,0,0
E14000976,E12000005,Stourbridge,West Midlands,West Midlands,England,Borough,13/12/2019 04:53,Suzanne,Webb,Female,Con hold,Con,Lab,69891,45689,142,13571,27534,13963,2523,0,1048,0,0,0,0,0,0,0,621,0
N06000016,N92000002,Strangford,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 01:56,Jim,Shannon,Male,DUP hold,DUP,Alliance,66928,37485,175,7071,1476,0,0,0,790,0,0,17705,555,1994,4023,10634,308,0
E14000977,E12000005,Stratford-On-Avon,Warwickshire,West Midlands,England,County,13/12/2019 02:11,Nadhim,Zahawi,Male,Con hold,Con,LD,74037,55048,273,19972,33343,6222,13371,0,2112,0,0,0,0,0,0,0,0,0
E14000978,E12000007,Streatham,London,London,England,Borough,13/12/2019 04:21,Bell,Ribeiro-Addy,Female,Lab hold,Lab,LD,84783,56513,178,17690,9060,30976,13286,624,2567,0,0,0,0,0,0,0,0,0
E14000979,E12000002,Stretford and Urmston,Greater Manchester,North West,England,Borough,13/12/2019 03:54,Kate,Green,Female,Lab hold,Lab,Con,72372,50067,155,16417,13778,30195,2969,1768,1357,0,0,0,0,0,0,0,0,0
E14000980,E12000009,Stroud,Gloucestershire,South West,England,County,13/12/2019 03:09,Siobhan,Baillie,Female,Con gain from Lab Coop,Con,Lab,84537,65930,185,3840,31582,27742,0,1085,4954,0,0,0,0,0,0,0,567,0
E14000981,E12000006,Suffolk Coastal,Suffolk,East,England,County,13/12/2019 05:32,Thérèse,Coffey,Female,Con hold,Con,Lab,81910,58308,199,20533,32958,12425,8719,0,2713,0,0,0,0,0,0,0,1493,0
E14000982,E12000001,Sunderland Central,Tyne and Wear,North East,England,Borough,13/12/2019 00:08,Julie,Elliott,Female,Lab hold,Lab,Con,72680,43476,104,2964,15372,18336,3025,5047,1212,0,0,0,0,0,0,0,484,0
E14000983,E12000008,Surrey Heath,Surrey,South East,England,County,13/12/2019 03:45,Michael,Gove,Male,Con hold,Con,LD,81349,58654,237,18349,34358,5407,16009,0,2252,0,0,0,0,0,0,0,628,0
E14000984,E12000007,Sutton and Cheam,London,London,England,Borough,13/12/2019 03:43,Paul,Scully,Male,Con hold,Con,LD,71779,50487,211,8351,25235,7200,16884,0,1168,0,0,0,0,0,0,0,0,0
E14000985,E12000005,Sutton Coldfield,West Midlands,West Midlands,England,Borough,13/12/2019 03:22,Andrew,Mitchell,Male,Con hold,Con,Lab,75638,52325,312,19272,31604,12332,6358,0,2031,0,0,0,0,0,0,0,0,0
W07000048,W92000004,Swansea East,West Glamorgan,Wales,Wales,Borough,13/12/2019 02:18,Carolyn,Harris,Female,Lab hold,Lab,Con,58450,33579,66,7970,9435,17405,1409,2842,583,0,1905,0,0,0,0,0,0,0
W07000047,W92000004,Swansea West,West Glamorgan,Wales,Wales,Borough,13/12/2019 02:02,Geraint,Davies,Male,Lab hold,Lab,Con,57078,35830,127,8116,10377,18493,2993,1983,0,0,1984,0,0,0,0,0,0,0
E14000986,E12000005,Tamworth,Staffordshire,West Midlands,England,County,13/12/2019 03:40,Christopher,Pincher,Male,Con hold,Con,Lab,71572,46056,154,19634,30542,10908,2426,0,935,0,0,0,0,0,0,0,1245,0
E14000987,E12000002,Tatton,Cheshire,North West,England,County,13/12/2019 03:29,Esther,McVey,Female,Con hold,Con,Lab,69018,48967,179,17387,28277,10890,7712,0,2088,0,0,0,0,0,0,0,0,0
E14000988,E12000009,Taunton Deane,Somerset,South West,England,County,13/12/2019 04:38,Rebecca,Pow,Female,Con hold,Con,LD,88676,63733,192,11700,34164,4715,22464,0,0,0,0,0,0,0,0,0,2390,0
E14000989,E12000005,Telford,Shropshire,West Midlands,England,Borough,13/12/2019 02:56,Lucy,Allan,Female,Con hold,Con,Lab,68921,42825,224,10941,25546,14605,2674,0,0,0,0,0,0,0,0,0,0,0
E14000990,E12000009,Tewkesbury,Gloucestershire,South West,England,County,13/12/2019 04:56,Laurence,Robertson,Male,Con hold,Con,LD,83958,61140,261,22410,35728,9310,13318,0,2784,0,0,0,0,0,0,0,0,0
E14000991,E12000009,The Cotswolds,Gloucestershire,South West,England,County,13/12/2019 04:30,Geoffrey,Clifton-Brown,Male,Con hold,Con,LD,81939,61176,265,20214,35484,7110,15270,0,3312,0,0,0,0,0,0,0,0,0
E14000992,E12000005,The Wrekin,Shropshire,West Midlands,England,County,13/12/2019 03:27,Mark,Pritchard,Male,Con hold,Con,Lab,70693,48890,194,18726,31029,12303,4067,0,1491,0,0,0,0,0,0,0,0,0
E14000993,E12000003,Thirsk and Malton,North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 05:46,Kevin,Hollinrake,Male,Con hold,Con,Lab,80991,56588,242,25154,35634,10480,6774,0,2263,0,0,0,0,0,0,0,1437,0
E14000994,E12000009,Thornbury and Yate,Avon,South West,England,County,13/12/2019 04:16,Luke,Hall,Male,Con hold,Con,LD,69492,52243,254,12369,30202,4208,17833,0,0,0,0,0,0,0,0,0,0,0
E14000995,E12000006,Thurrock,Essex,East,England,Borough,13/12/2019 02:05,Jacqueline,Doyle-Price,Female,Con hold,Con,Lab,79659,47467,139,11482,27795,16313,1510,0,807,0,0,0,0,0,0,0,1042,0
E14000996,E12000009,Tiverton and Honiton,Devon,South West,England,County,13/12/2019 04:49,Neil,Parish,Male,Con hold,Con,Lab,82953,59613,248,24239,35893,11654,8807,0,2291,0,0,0,0,0,0,0,968,0
E14000997,E12000008,Tonbridge and Malling,Kent,South East,England,County,13/12/2019 04:04,Thomas,Tugendhat,Male,Con hold,Con,LD,79278,57003,312,26941,35784,8286,8843,0,4090,0,0,0,0,0,0,0,0,0
E14000998,E12000007,Tooting,London,London,England,Borough,13/12/2019 03:03,Rosena,Allin-Khan,Female,Lab hold,Lab,Con,76954,58473,177,14307,16504,30811,8305,462,2314,0,0,0,0,0,0,0,77,0
E14000999,E12000009,Torbay,Devon,South West,England,Borough,13/12/2019 02:47,Kevin,Foster,Male,Con hold,Con,LD,75054,50426,141,17749,29863,6562,12114,0,1239,0,0,0,0,0,0,0,648,0
W07000053,W92000004,Torfaen,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:48,Nick,Thomas-Symonds,Male,Lab hold,Lab,Con,62330,37176,126,3742,11804,15546,1831,5742,812,0,1441,0,0,0,0,0,0,0
E14001000,E12000009,Torridge and West Devon,Devon,South West,England,County,13/12/2019 06:56,Geoffrey,Cox,Male,Con hold,Con,LD,80403,59730,233,24992,35904,10290,10912,0,2077,0,0,0,0,0,0,0,547,0
E14001001,E12000009,Totnes,Devon,South West,England,County,13/12/2019 03:49,Anthony,Mangnall,Male,Con hold,Con,LD,69863,52182,196,12724,27751,8860,15027,0,0,0,0,0,0,0,0,0,544,0
E14001002,E12000007,Tottenham,London,London,England,Borough,13/12/2019 04:01,David,Lammy,Male,Lab hold,Lab,Con,75740,46856,204,30175,5446,35621,3168,527,1873,0,0,0,0,0,0,0,221,0
E14001003,E12000009,Truro and Falmouth,Cornwall,South West,England,County,13/12/2019 02:20,Cherilyn,Mackrory,Female,Con hold,Con,Lab,76719,59190,171,4561,27237,22676,7150,0,1714,0,0,0,0,0,0,0,413,0
E14001004,E12000008,Tunbridge Wells,Kent,South East,England,County,13/12/2019 03:51,Gregory,Clark,Male,Con hold,Con,LD,74823,54650,321,14645,30119,8098,15474,0,0,0,0,0,0,0,0,0,959,0
E14001005,E12000007,Twickenham,London,London,England,Borough,13/12/2019 02:54,Munira,Wilson,Female,LD hold,LD,Con,84906,64503,239,14121,22045,5476,36166,816,0,0,0,0,0,0,0,0,0,0
E14001006,E12000001,Tynemouth,Tyne and Wear,North East,England,Borough,13/12/2019 02:10,Alan,Campbell,Male,Lab hold,Lab,Con,77261,56034,179,4857,22071,26928,3791,1963,1281,0,0,0,0,0,0,0,0,0
N06000017,N92000002,Upper Bann,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 04:44,Carla,Lockhart,Female,DUP hold,DUP,SF,82887,50045,303,8210,0,0,0,0,0,0,0,20501,12291,4623,6197,6433,0,0
E14001007,E12000007,Uxbridge and South Ruislip,London,London,England,Borough,13/12/2019 03:40,Boris,Johnson,Male,Con hold,Con,Lab,70365,48187,93,7210,25351,18141,3026,0,1090,0,0,0,0,0,0,0,579,0
W07000060,W92000004,Vale Of Clwyd,Clwyd,Wales,Wales,County,13/12/2019 01:46,James,Davies,Male,Con gain from Lab,Con,Lab,56649,37213,84,1827,17270,15443,1471,1477,0,0,1552,0,0,0,0,0,0,0
W07000078,W92000004,Vale Of Glamorgan,South Glamorgan,Wales,Wales,County,13/12/2019 02:02,Alun,Cairns,Male,Con hold,Con,Lab,76508,54807,294,3562,27305,23743,0,0,3251,0,0,0,0,0,0,0,508,0
E14001008,E12000007,Vauxhall,London,London,England,Borough,13/12/2019 04:14,Florence,Eshalomi,Female,Lab hold,Lab,LD,88659,56333,236,19612,9422,31615,12003,641,2516,0,0,0,0,0,0,0,136,0
E14001009,E12000003,Wakefield,West Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 03:40,Imran,Ahmad Khan,Male,Con gain from Lab,Con,Lab,70192,45027,137,3358,21283,17925,1772,2725,0,0,0,0,0,0,0,0,1322,0
E14001010,E12000002,Wallasey,Merseyside,North West,England,Borough,13/12/2019 02:58,Angela,Eagle,Female,Lab hold,Lab,Con,66310,46492,102,18322,11579,29901,1843,2037,1132,0,0,0,0,0,0,0,0,0
E14001011,E12000005,Walsall North,West Midlands,West Midlands,England,Borough,13/12/2019 02:27,Eddie,Hughes,Male,Con hold,Con,Lab,67177,36556,125,11965,23334,11369,1236,0,617,0,0,0,0,0,0,0,0,0
E14001012,E12000005,Walsall South,West Midlands,West Midlands,England,Borough,13/12/2019 03:11,Valerie,Vaz,Female,Lab hold,Lab,Con,68024,42472,115,3456,17416,20872,1602,1660,634,0,0,0,0,0,0,0,288,0
E14001013,E12000007,Walthamstow,London,London,England,County,13/12/2019 01:56,Stella,Creasy,Female,Lab hold,Lab,Con,70267,48335,206,30862,5922,36784,2874,768,1733,0,0,0,0,0,0,0,254,0
E14001014,E12000001,Wansbeck,Northumberland,North East,England,County,13/12/2019 01:18,Ian,Lavery,Male,Lab hold,Lab,Con,63339,40509,119,814,16310,17124,2539,3141,1217,0,0,0,0,0,0,0,178,0
E14001015,E12000008,Wantage,Oxfordshire,South East,England,County,13/12/2019 05:08,David,Johnston,Male,Con hold,Con,LD,90867,67173,306,12653,34085,10181,21432,0,0,0,0,0,0,0,0,0,1475,0
E14001016,E12000005,Warley,West Midlands,West Midlands,England,Borough,13/12/2019 02:15,John,Spellar,Male,Lab hold,Lab,Con,62357,37239,142,11511,10390,21901,1588,2469,891,0,0,0,0,0,0,0,0,0
E14001017,E12000002,Warrington North,Cheshire,North West,England,Borough,13/12/2019 04:00,Charlotte,Nichols,Female,Lab hold,Lab,Con,72235,46667,169,1509,19102,20611,3071,2626,1257,0,0,0,0,0,0,0,0,0
E14001018,E12000002,Warrington South,Cheshire,North West,England,Borough,13/12/2019 04:19,Andy,Carter,Male,Con gain from Lab,Con,Lab,86015,61899,187,2010,28187,26177,5732,1635,0,0,0,0,0,0,0,0,168,0
E14001019,E12000005,Warwick and Leamington,Warwickshire,West Midlands,England,Borough,13/12/2019 04:10,Matt,Western,Male,Lab hold,Lab,Con,76362,54205,128,789,22929,23718,4995,807,1536,0,0,0,0,0,0,0,220,0
E14001020,E12000001,Washington and Sunderland West,Tyne and Wear,North East,England,Borough,13/12/2019 00:41,Sharon,Hodgson,Female,Lab hold,Lab,Con,66278,37513,108,3723,12218,15941,2071,5439,1005,0,0,0,0,0,0,0,839,0
E14001021,E12000006,Watford,Hertfordshire,East,England,Borough,13/12/2019 03:07,Dean,Russell,Male,Con hold,Con,Lab,83359,58065,263,4433,26421,21988,9323,0,0,0,0,0,0,0,0,0,333,0
E14001022,E12000006,Waveney,Suffolk,East,England,County,13/12/2019 03:44,Peter,Aldous,Male,Con hold,Con,Lab,82791,51129,175,18002,31778,13776,2603,0,2727,0,0,0,0,0,0,0,245,0
