,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,NewRatingPending,Geocode,AddressLine3,AddressLine4
103,1099586,PI/000239485,B&M Homestores,Retailers - supermarkets/hypermarkets,7840,Unit 1,Merry Hill Centre,DY5 1SY,5,fhrs_5_en-GB,2019-01-14,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
104,1178729,PI/000240833,B&M Stores,Retailers - supermarkets/hypermarkets,7840,27-30 Hagley Mall,The Halesowen Cornbow,B63 4AL,5,fhrs_5_en-GB,2019-09-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
105,501419,PI/000062062,Baggeridge Social Welfare Centre,Pub/bar/nightclub,7843,1 The Straits,Lower Gornal,DY3 3AA,4,fhrs_4_en-GB,2019-07-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
106,896278,PI/000233828,Bahias Snooker Club,Pub/bar/nightclub,7843,Dibdale Road West,Dudley,DY1 2TF,4,fhrs_4_en-GB,2018-01-15,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
107,896262,PI/000224770,Bains Wines,Retailers - other,4613,81 Halesowen Road,Netherton,DY2 9PY,5,fhrs_5_en-GB,2019-06-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
108,717416,PI/000152959,Bake 'n' Butty,Restaurant/Cafe/Canteen,1,69 High Street,Dudley,DY1 1PY,0,fhrs_0_en-GB,2019-08-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
109,1112392,PI/000240331,Bake The Cake,Restaurant/Cafe/Canteen,1,,,,5,fhrs_5_en-GB,2019-03-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
110,1349972,PI/000243791,Baked at 23,Other catering premises,7841,,,,5,fhrs_5_en-GB,2021-08-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
111,768816,PI/000163726,Baked in Netherton,Takeaway/sandwich shop,7844,73 Halesowen Road,Netherton,DY2 9PY,4,fhrs_4_en-GB,2019-01-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
112,973058,PI/000236046,Baked With Love by Susannah,Retailers - other,4613,,,,5,fhrs_5_en-GB,2019-05-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
113,1112383,PI/000240226,Bakes and Blooms,Retailers - other,4613,,,,5,fhrs_5_en-GB,2019-07-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
114,1379974,PI/000242513,Bakes and Buns,Other catering premises,7841,,,,5,fhrs_5_en-GB,2021-05-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
115,1377369,PI/000235346,Bakes by Emma,Other catering premises,7841,,,,5,fhrs_5_en-GB,2019-05-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
116,1257169,PI/000242363,bakingbrowniesx,Other catering premises,7841,,,,4,fhrs_4_en-GB,2021-03-15,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
117,778729,PI/000201030,Balds Lane Fish Bar,Takeaway/sandwich shop,7844,4 Balds Lane,Lye,DY9 8SE,2,fhrs_2_en-GB,2019-03-14,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
118,1099595,PI/000240014,Balti Bazaar,Restaurant/Cafe/Canteen,1,1 Pedmore Road,Lye,DY9 8DJ,3,fhrs_3_en-GB,2020-11-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
119,500258,PI/000012493,Balti Cottage,Restaurant/Cafe/Canteen,1,8-9 Charterfield Shopping Centre,Kingswinford,DY6 7SH,3,fhrs_3_en-GB,2019-11-28,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
120,1129952,PI/000240407,Balti Dilshad,Restaurant/Cafe/Canteen,1,132 Hagley Road,Stourbridge,DY8 2JD,3,fhrs_3_en-GB,2019-04-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
121,500923,PI/000038470,Balti Towers,Restaurant/Cafe/Canteen,1,85 Long Lane,Halesowen,B62 9DJ,5,fhrs_5_en-GB,2019-05-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
122,1292106,PI/000242974,Baluniz,Takeaway/sandwich shop,7844,173-175 Stourbridge Road,Dudley,DY1 2EQ,4,fhrs_4_en-GB,2021-03-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
123,1049812,PI/000238207,Bangla Kitchen,Takeaway/sandwich shop,7844,73 Long Lane,Halesowen,B62 9DJ,3,fhrs_3_en-GB,2019-07-17,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
124,500708,PI/000030315,Bangla Lounge,Restaurant/Cafe/Canteen,1,67-69 High Street,Halesowen,B63 3BQ,5,fhrs_5_en-GB,2018-09-27,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
125,1410179,PI/000245074,Bar Caffè Colombo,Restaurant/Cafe/Canteen,1,27 Market Street,Stourbridge,DY8 1AB,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
126,1216239,PI/000236070,Bar Diva,Pub/bar/nightclub,7843,"Plaza Mall, 33-34",High Street,DY1 1PJ,1,fhrs_1_en-GB,2020-01-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
127,1049798,PI/000016147,Bar Epona,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2018-05-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
128,877716,PI/000233692,Barbridge,Pub/bar/nightclub,7843,11 Victoria Passage,Stourbridge,DY8 1DP,4,fhrs_4_en-GB,2016-08-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
129,1109242,PI/000240158,Bare Bones Churros,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2019-03-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
130,1109241,PI/000240157,Bare Bones Pizza,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2019-03-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
131,502212,PI/000137063,Barnett Lane Stores,Retailers - other,4613,Unit 3,Barnett Lane,DY6 9PJ,4,fhrs_4_en-GB,2017-02-14,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Kingswinford,
132,1063941,PI/000238433,Baruneya Convenience Store,Retailers - supermarkets/hypermarkets,7840,2 Heath Street,Stourbridge,DY8 1SF,3,fhrs_3_en-GB,2018-07-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
133,501775,PI/000122141,Base Studio 1 Ltd,Restaurant/Cafe/Canteen,1,Unit 14,Gainsborough Trading Estate,DY9 7ND,4,fhrs_4_en-GB,2011-03-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Rufford Road,Oldswinford
134,1389826,PI/000244787,Basuri,Restaurant/Cafe/Canteen,1,89 Dudley Road,Halesowen,B63 3NS,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
135,501563,PI/000068308,Beacon Centre For The Blind,Hospitals/Childcare/Caring Premises,5,Beacon House,Wolverhampton Road East,WV4 6AZ,5,fhrs_5_en-GB,2019-01-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,Wolverhampton
136,500596,PI/000029192,Beacon Hill Academy,School/college/university,7845,High Arcal Drive,Woodsetton,DY3 1BP,5,fhrs_5_en-GB,2019-03-27,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
137,500091,PI/000005190,Beacon Hotel,Hotel/bed & breakfast/guest house,7842,129 Bilston Street,Sedgley,DY3 1JE,4,fhrs_4_en-GB,2019-07-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
138,500467,PI/000024349,Beaconhurst,Hospitals/Childcare/Caring Premises,5,Beaconhurst Care Home,1 Gorge Road,DY3 1LF,5,fhrs_5_en-GB,2008-11-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Coseley,Dudley
139,1057656,PI/000238549,Beat Brewery,Manufacturers/packers,7839,Unit 9,Old Forge Trading Estate,DY9 8EL,5,fhrs_5_en-GB,2018-11-15,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Lye,Stourbridge
140,501675,PI/000093233,Beatrice House,Hospitals/Childcare/Caring Premises,5,25 Bell Street,Pensnett,DY5 4HG,4,fhrs_4_en-GB,2013-06-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
141,1379979,PI/000243672,Beauty By Rosy,Retailers - other,4613,76 High Street,Stourbridge,DY8 1DX,Exempt,fhrs_exempt_en-GB,2021-05-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
142,1379978,PI/000243395,Becci's Sweet Treats,Other catering premises,7841,,,,5,fhrs_5_en-GB,2021-05-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
143,501501,PI/000065609,Beech Tree Social And Welfare Club,Pub/bar/nightclub,7843,Wassell Road,Wollescote,DY9 9BY,4,fhrs_4_en-GB,2019-01-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
144,500075,PI/000004512,Beechwood Church Of England Primary,School/college/university,7845,Beechwood Road,Dudley,DY2 7QA,5,fhrs_5_en-GB,2018-10-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
145,1112386,PI/000240311,Beef Belly Grill,Restaurant/Cafe/Canteen,1,12 Halesowen Road,Halesowen,B62 9AA,4,fhrs_4_en-GB,2019-07-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
146,1103702,PI/000239556,Beef Belly Grill House,Takeaway/sandwich shop,7844,22 New Street,Dudley,DY1 1LP,3,fhrs_3_en-GB,2019-01-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
147,500082,PI/000004804,Beez Neez Honey,Retailers - other,4613,,,,5,fhrs_5_en-GB,2014-11-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
148,765577,PI/000160700,Before & After School Club,Hospitals/Childcare/Caring Premises,5,Red Hall Primary School,Zoar Street,DY3 2PA,5,fhrs_5_en-GB,2019-01-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Lower Gornal,Dudley
149,1179018,PI/000240798,Beijing House,Takeaway/sandwich shop,7844,20 Manor Lane,Halesowen,B62 8PY,4,fhrs_4_en-GB,2019-09-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
150,1109249,PI/000240231,Beleaf Juice Bar,Takeaway/sandwich shop,7844,LM29,Merry Hill Centre,DY5 1SY,1,fhrs_1_en-GB,2019-05-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
151,1274227,PI/000242564,Bella Italia Dudley,Restaurant/Cafe/Canteen,1,Castlegate Park De Vere Village,Castlegate Drive,DY1 4TB,5,fhrs_5_en-GB,2021-06-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
152,587106,PI/000140670,Belle Vue and Fairhaven,Hospitals/Childcare/Caring Premises,5,Belle Vue Primary School,Lawnswood Road,DY8 5BZ,4,fhrs_4_en-GB,2013-09-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Wordsley,Stourbridge
153,565837,PI/000139010,Belle Vue Nursery School,School/college/university,7845,Nursery Unit,Belle Vue Primary School,DY8 5BZ,5,fhrs_5_en-GB,2018-09-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Lawnswood Road,Wordsley
154,500895,PI/000037022,Belle Vue Primary School,School/college/university,7845,Lawnswood Road,Wordsley,DY8 5BZ,5,fhrs_5_en-GB,2019-12-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
155,501339,PI/000058585,Belvidere Residential Home,Hospitals/Childcare/Caring Premises,5,41-43 Stourbridge Road,Dudley,DY1 2DH,5,fhrs_5_en-GB,2019-06-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
156,1300659,PI/000243165,Bengal Flame,Takeaway/sandwich shop,7844,50 Zoar Street,Lower Gornal,DY3 2PA,3,fhrs_3_en-GB,2021-03-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
157,500107,PI/000005714,Benjamins Bar And Banqueting Suites,Pub/bar/nightclub,7843,Birmingham Street,Halesowen,B63 3HN,4,fhrs_4_en-GB,2019-02-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
158,1212195,PI/000241610,Berry's Bostin Bites,Takeaway/sandwich shop,7844,11A Parsons Street,Dudley,DY1 1JJ,5,fhrs_5_en-GB,2020-02-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
159,1346037,PI/000243748,Best Bakes In Town,Takeaway/sandwich shop,7844,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
160,1017813,PI/000235618,Best Price Mini Supermarket,Retailers - other,4613,4 Bush Road,Netherton,DY2 0BH,1,fhrs_1_en-GB,2019-12-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
161,1069976,PI/000238423,Beth Bakes,Other catering premises,7841,,,,5,fhrs_5_en-GB,2018-08-07,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
162,501482,PI/000064630,Bethel Chapel,Restaurant/Cafe/Canteen,1,Bethel Christian Fellowship,40 Vicarage Road,B62 8HU,5,fhrs_5_en-GB,2019-09-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
163,500820,PI/000031627,Bethel Chapel,Restaurant/Cafe/Canteen,1,Hill Street,Lye,DY9 8TL,5,fhrs_5_en-GB,2019-01-30,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
164,962804,PI/000235779,Better Buys Coseley Ltd,Retailers - other,4613,25 Roseville Precinct,Coseley,WV14 9EP,3,fhrs_3_en-GB,2018-10-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Bilston,
165,713195,PI/000152457,Betty's Cakes,Other catering premises,7841,,,,4,fhrs_4_en-GB,2014-11-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
166,1149198,PI/000198534,Bevian,Other catering premises,7841,,,,3,fhrs_3_en-GB,2019-06-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
167,1112387,PI/000240313,Bianca,Retailers - other,4613,3 Wolverhampton Street,Dudley,DY1 1DA,1,fhrs_1_en-GB,2019-05-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
168,1015102,PI/000237407,Big Macs,Restaurant/Cafe/Canteen,1,110 Pedmore Road,Lye,DY9 8DG,1,fhrs_1_en-GB,2019-06-27,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
169,1297434,PI/000242688,Big Munch,Takeaway/sandwich shop,7844,13A Wallbrook Street,Coseley,WV14 8HJ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Bilston,
170,1055172,PI/000238356,Bill's General Store,Retailers - other,4613,115 Wellington Road,Dudley,DY1 1UB,4,fhrs_4_en-GB,2018-04-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
171,623234,PI/000123059,Bistro at B63,Restaurant/Cafe/Canteen,1,Halesowen College,Whittingham Road,B63 3NA,5,fhrs_5_en-GB,2018-10-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
172,501222,PI/000051877,Black Country Ales,Pub/bar/nightclub,7843,1 Redhall Road,Lower Gornal,DY3 2NU,Exempt,fhrs_exempt_en-GB,2019-11-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
173,1129954,PI/000240414,Black Country Bakes,Other catering premises,7841,,,,5,fhrs_5_en-GB,2019-05-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
174,1063936,PI/000215402,Black Country Caterers,Other catering premises,7841,Unit 8,Attwood Business Centre,DY9 8RY,5,fhrs_5_en-GB,2018-07-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Attwood Street,Lye
175,768799,PI/000160595,Black Country Catering,Mobile caterer,7846,Black Country Living Museum,Tipton Road,DY1 4SQ,5,fhrs_5_en-GB,2019-07-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
176,952169,PI/000232800,Black Country Foodbank,Retailers - other,4613,Albion Street,Brierley Hill,DY5 3EE,5,fhrs_5_en-GB,2014-07-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
177,500255,PI/000012239,Black Country Housing Group,Hospitals/Childcare/Caring Premises,5,10 Chapel Street,Quarry Bank,DY5 2DW,3,fhrs_3_en-GB,2019-10-23,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
178,962795,PI/000232799,Black Country Kitchen,Restaurant/Cafe/Canteen,1,The Storehouse,Albion Street,DY5 3EE,5,fhrs_5_en-GB,2019-06-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
179,501112,PI/000045423,Black Country Tours Ltd,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2007-11-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
180,706687,PI/000152296,Black Country Wheels School,School/college/university,7845,Unit 3,Gainsborough Trading Estate,DY9 7ND,4,fhrs_4_en-GB,2020-02-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Rufford Road,Oldswinford
181,782264,PI/000163963,Black Horse Inn Ph,Pub/bar/nightclub,7843,Illey Lane,Halesowen,B62 0HJ,3,fhrs_3_en-GB,2020-10-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
182,1297435,PI/000242975,Black Horse Public House,Pub/bar/nightclub,7843,52 Delph Road,Brierley Hill,DY5 2TP,3,fhrs_3_en-GB,2021-08-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
183,501084,PI/000044127,Blackheath Live at Home,Other catering premises,7841,Hurst Green Methodist Church,Narrow Lane,B62 9PE,5,fhrs_5_en-GB,2013-03-07,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
184,924089,PI/000234805,Blakey's Eastern Memories,Takeaway/sandwich shop,7844,7 High Street,Brierley Hill,DY5 3AA,5,fhrs_5_en-GB,2020-01-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
185,501067,PI/000042763,Blanford Mere Primary School,School/college/university,7845,Mimosa Walk,Kingswinford,DY6 7EA,5,fhrs_5_en-GB,2019-11-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
186,1346039,PI/000243787,Blind Baker,Retailers - other,4613,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
187,1151685,PI/000240416,Blondies Cake House,Other catering premises,7841,,,,5,fhrs_5_en-GB,2019-06-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
188,1022060,PI/000237399,Blossom Creations,Retailers - other,4613,49 Cinder Bank,Netherton,DY2 9BB,5,fhrs_5_en-GB,2017-12-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
189,500117,PI/000006866,Blowers Green Primary School,School/college/university,7845,Blowers Green Road,Dudley,DY2 8UZ,5,fhrs_5_en-GB,2018-11-15,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
190,1063947,PI/000238778,Blue Ball,Restaurant/Cafe/Canteen,1,Old High Street,Quarry Bank,DY5 1SE,4,fhrs_4_en-GB,2019-09-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
191,862596,PI/000231700,Blue Ginger,Takeaway/sandwich shop,7844,60A Moss Grove,Kingswinford,DY6 9HH,4,fhrs_4_en-GB,2020-03-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
192,1362988,PI/000243382,Blue Ocean Fish and Chip Shop,Takeaway/sandwich shop,7844,128 Bilston Street,Sedgley,DY3 1JF,4,fhrs_4_en-GB,2021-03-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
193,1203265,PI/000241407,Blue Spice,Restaurant/Cafe/Canteen,1,205 Stourbridge Road,Halesowen,B63 3QX,5,fhrs_5_en-GB,2019-10-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
194,1340380,PI/000243423,Bobby's Burgers,Takeaway/sandwich shop,7844,20 New Street,Dudley,DY1 1LP,3,fhrs_3_en-GB,2021-04-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
195,877707,PI/000129644,Boden Sweets,Retailers - other,4613,Kingswinford Outdoor Market,Townsend Place,DY6 9JR,4,fhrs_4_en-GB,2016-05-20,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Kingswinford,
196,500271,PI/000013589,Bodycare,Retailers - other,4613,17 Churchill Shopping Centre,Dudley,DY2 7BL,Exempt,fhrs_exempt_en-GB,2008-11-27,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
197,877739,PI/000252935,Bodycare,Retailers - other,4613,18 Ryemarket,Stourbridge,DY8 1HJ,Exempt,fhrs_exempt_en-GB,2013-07-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
198,873938,PI/000257740,Boing Zone Limited,Restaurant/Cafe/Canteen,1,Block E,Mill Race Lane,DY8 1HU,3,fhrs_3_en-GB,2018-11-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
199,1175231,PI/000241048,Bombay Pickles,Other catering premises,7841,22 Lower High Street,Stourbridge,DY8 1TA,5,fhrs_5_en-GB,2019-10-28,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
200,1399108,PI/000243383,Bon Pan Asian Restaurant,Restaurant/Cafe/Canteen,1,Unit 99B,Merry Hill Centre,DY5 1QX,5,fhrs_5_en-GB,2021-09-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
201,1375687,PI/000244291,Bonny's Ices,Mobile caterer,7846,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
202,1259359,PI/000241817,Bootons Bar and Grill,Restaurant/Cafe/Canteen,1,19 Dudley Road,Brierley Hill,DY5 1HA,4,fhrs_4_en-GB,2020-10-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
203,500023,PI/000000663,Boots,Retailers - other,4613,14 Albion Parade,Wall Heath,DY6 0NP,Exempt,fhrs_exempt_en-GB,2013-01-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Kingswinford,
204,500977,PI/000040618,Boots,Retailers - other,4613,16 Market Street,Kingswinford,DY6 9JR,Exempt,fhrs_exempt_en-GB,2013-06-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
205,500721,PI/000030400,Boots,Retailers - other,4613,25-26 High Street,Dudley,DY1 1PJ,5,fhrs_5_en-GB,2013-10-15,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
206,877735,PI/000252923,Boots,Retailers - other,4613,5 Ryemarket,Stourbridge,DY8 1HJ,5,fhrs_5_en-GB,2013-02-07,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
207,501759,PI/000120547,Boots,Retailers - other,4613,Care Centre,John Corbett Drive,DY8 4HZ,Exempt,fhrs_exempt_en-GB,2008-08-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Amblecote,Stourbridge
208,896309,PI/000251665,Boots,Retailers - other,4613,Store H And U66,Merry Hill Centre,DY5 1QT,5,fhrs_5_en-GB,2008-07-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
